"ID","Study_ID","Species","GDp","GDp_norm","SampleSize","LATITUDE","LONGITUDE","altitude","Position","Marker","Loci","Kingdom","Genus","Family","Order","Class","Phylum","Temp_PC","Prec_PC","Hum_PC","LogRange","Current_Temp","MidHol_Temp","LGM_Temp","autocorr","Mating","Pollen","Seed","Lifeform","Log_longevity","Log_fecundity","Log_size","spp","spp_new"
7977,"S305","Chrysemys_picta",0.57,0.339872262,13,49.2445946,-124.827,-0.814930029,"Isle","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",0.383056714,1.052313949,-0.399710311,6.845,9.39,8.3,-6.2,-118.055,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7978,"S305","Chrysemys_picta",0.77,0.459125687,20,50.96364688,-118.1805,-0.209813083,"Edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",-0.67737362,0.521068393,-0.284646596,6.845,6.84,4.8,-14,-101.5022,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7979,"S305","Chrysemys_picta",0.67,0.399498975,25,49.05021376,-117.2678,0.302951163,"Sub_edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",-0.69120532,-0.088709114,-0.652850484,6.845,6.74,6,-10.9,-98.03174,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7980,"S305","Chrysemys_picta",0.61,0.363722947,18,49.72578299,-123.9917,-0.779091667,"Edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",0.106422714,0.8351962,-0.892183011,6.845,9.91,9.1,-6.2,-116.0635,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7981,"S305","Chrysemys_picta",0.65,0.387573632,24,52.12080421,-122.1164,-0.037513269,"Edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",-1.083103486,-0.569139877,0.032929258,6.845,5.42,4.2,-15.6,-112.474,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7982,"S305","Chrysemys_picta",0.74,0.441237673,37,49.95965076,-119.4394,-0.007188502,"Sub_edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",-0.861796286,-0.680008515,-0.211005818,6.845,8.1,6.6,-11.8,-104.1548,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7983,"S305","Chrysemys_picta",0.71,0.42334966,19,49.85859024,-119.612,-0.127109172,"Sub_edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",-0.838743453,-0.758540467,-0.201800721,6.845,7.69,6.9,-11.2,-104.5456,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7984,"S305","Chrysemys_picta",0.61,0.363722947,20,50.88075605,-119.7292,0.010730679,"Sub_edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",-1.156872553,-0.236533964,-0.675863227,6.845,5.38,4.3,-15.2,-105.4557,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7985,"S305","Chrysemys_picta",0.6,0.357760276,10,48.46534204,-123.3733,-0.794254051,"Isle","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",-0.087221086,-0.084089587,-1.283399642,6.845,10.43,9,-4.9,-113.7433,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7986,"S305","Chrysemys_picta",0.51,0.304096234,17,49.74799953,-124.545,-0.7487669,"Edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",0.037264214,0.493351234,-0.905990657,6.845,9.46,9.1,-6.5,-117.5616,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7987,"S305","Chrysemys_picta",0.72,0.429312331,21,49.41673283,-115.3095,0.356708705,"Sub_edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",-0.894070253,-0.148762959,-0.606824998,6.845,5.81,4.9,-14.8,-93.26696,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7988,"S305","Chrysemys_picta",0.55,0.327946919,27,49.7340906,-124.0851,-0.788740457,"Edge","CD",10,"Animalia","Chrysemys","Emydidae","Testudines","Reptilia","Reptiles",0.083369881,0.765903302,-0.89678556,6.845,9.74,9,-6.4,-116.3185,NA,NA,NA,NA,4.164352856,2.476530212,2.230448921,"Chrysemys picta","Chrysemys picta"
7991,"S488","Coronella_austriaca",0.568,0.338679728,15,50.70912613,-2.12732,-0.768064479,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.174821853,0.308570171,-1.412271003,7,10.43,9.7,2.4,112.1848,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
7992,"S488","Coronella_austriaca",0.591,0.352393872,17,50.71255849,-2.13535,-0.77633487,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.188653553,0.327048277,-1.426078649,7,10.34,9.6,2.3,112.1756,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
7993,"S488","Coronella_austriaca",0.526,0.313636508,24,50.71579468,-2.13046,-0.79563245,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.188653553,0.327048277,-1.426078649,7,10.34,9.6,2.3,112.1773,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
7994,"S488","Coronella_austriaca",0.582,0.347027467,21,50.72120221,-2.13645,-0.799767645,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.188653553,0.327048277,-1.426078649,7,10.34,9.6,2.3,112.1684,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
7995,"S488","Coronella_austriaca",0.507,0.302307433,10,50.72706168,-2.14065,-0.783226863,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.188653553,0.327048277,-1.426078649,7,10.34,9.6,2.3,112.1606,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
7996,"S488","Coronella_austriaca",0.518,0.308866371,14,50.7272188,-2.13283,-0.792875653,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.188653553,0.327048277,-1.426078649,7,10.34,9.6,2.3,112.167,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
7997,"S488","Coronella_austriaca",0.601,0.358356543,12,50.72403364,-2.14306,-0.788740457,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.188653553,0.327048277,-1.426078649,7,10.34,9.6,2.3,112.1607,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
7998,"S488","Coronella_austriaca",0.455,0.271301542,12,50.73266856,-2.14827,-0.755658893,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.188653553,0.327048277,-1.426078649,7,10.34,9.6,2.3,112.1501,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
7999,"S488","Coronella_austriaca",0.418,0.249239659,14,50.73249555,-2.19295,-0.755658893,"Island","CD",8,"Animalia","Coronella","Colubridae","Squamata","Reptilia","Reptiles",-0.188653553,0.331667804,-1.430681197,7,10.36,9.6,2.3,112.1125,NA,NA,NA,NA,3.792741786,1.977266212,2.826074803,"Coronella austriaca","Coronella austriaca"
8000,"S132","Crotalus_horridus",0.574,0.34225733,35,44.13533915,-73.92234,0.782633844,"Edge","CD",9,"Animalia","Crotalus","Viperidae","Squamata","Reptilia","Reptiles",-1.069271786,1.186280219,0.497786667,6.544,2.61,1.3,-24.5,1.500765,NA,NA,NA,NA,4.039414119,1.87826321,3.08278537,"Crotalus horridus","Crotalus horridus"
8001,"S132","Crotalus_horridus",0.616,0.36730055,30,41.19613281,-74.25367,-0.506168762,"Sub_edge","CD",9,"Animalia","Crotalus","Viperidae","Squamata","Reptilia","Reptiles",-0.511393219,0.802859514,0.336697466,6.544,9.28,8.1,-11.7,2.043151,NA,NA,NA,NA,4.039414119,1.87826321,3.08278537,"Crotalus horridus","Crotalus horridus"
8002,"S132","Crotalus_horridus",0.59,0.351797604,20,41.3146463,-74.00776,-0.281489805,"Sub_edge","CD",9,"Animalia","Crotalus","Viperidae","Squamata","Reptilia","Reptiles",-0.483729819,0.70122993,0.332094917,6.544,9.78,8.6,-11.4,2.472327,NA,NA,NA,NA,4.039414119,1.87826321,3.08278537,"Crotalus horridus","Crotalus horridus"
8003,"S409","Ctenophorus_decresii",0.855,0.509808393,30,-31.18363954,138.56182,-0.092649209,"Core","CD",10,"Animalia","Ctenophorus","Agamidae","Squamata","Reptilia","Reptiles",0.083369881,-1.349839867,-0.735696359,4.954,17.36,16.8,13.6,-159.9946,NA,NA,NA,NA,NA,NA,NA,"Ctenophorus decresii","Ctenophorus decresii"
8004,"S409","Ctenophorus_decresii",0.836,0.498479317,30,-33.04806171,138.12852,-0.302165783,"Edge","CD",10,"Animalia","Ctenophorus","Agamidae","Squamata","Reptilia","Reptiles",0.212465748,-0.887887211,-0.869170268,4.954,15.18,14.5,11.5,-161.3893,NA,NA,NA,NA,NA,NA,NA,"Ctenophorus decresii","Ctenophorus decresii"
8005,"S409","Ctenophorus_decresii",0.827,0.493112913,30,-32.08968639,140.29193,-0.310436174,"Edge","CD",10,"Animalia","Ctenophorus","Agamidae","Squamata","Reptilia","Reptiles",0.055706481,-1.428371819,-0.408915408,4.954,17.43,16.4,13.3,-165.389,NA,NA,NA,NA,NA,NA,NA,"Ctenophorus decresii","Ctenophorus decresii"
8006,"S409","Ctenophorus_decresii",0.741,0.44183394,11,-34.9026373,138.69549,-0.495141574,"Sub_edge","CD",10,"Animalia","Ctenophorus","Agamidae","Squamata","Reptilia","Reptiles",0.346172181,-0.781638099,-1.034862018,4.954,15.59,15.1,12.4,-165.2377,NA,NA,NA,NA,NA,NA,NA,"Ctenophorus decresii","Ctenophorus decresii"
8007,"S409","Ctenophorus_decresii",0.69,0.411424317,22,-35.96005211,136.65731,-0.740496509,"Isle","CD",10,"Animalia","Ctenophorus","Agamidae","Squamata","Reptilia","Reptiles",0.429162381,-0.490607925,-1.476706683,4.954,14.92,14.6,12.3,-161.7889,NA,NA,NA,NA,NA,NA,NA,"Ctenophorus decresii","Ctenophorus decresii"
8008,"S333","Cyclodomorphus_praealtus",0.82,0.488939043,34,-36.75143591,147.26674,1.117584682,"Core","CD",7,"Animalia","Cyclodomorphus","Scincidae","Squamata","Reptilia","Reptiles",-0.077999953,0.84905478,-0.998041629,4.778,8.05,7.2,4.4,-188.6425,NA,NA,NA,NA,NA,NA,NA,"Cyclodomorphus praealtus","Cyclodomorphus praealtus"
8009,"S333","Cyclodomorphus_praealtus",0.74,0.441237673,23,-37.04285738,147.17286,1.226478165,"Core","CD",7,"Animalia","Cyclodomorphus","Scincidae","Squamata","Reptilia","Reptiles",-0.156379586,1.107748268,-1.117707893,4.778,6.96,5.9,3,-188.7951,NA,NA,NA,NA,NA,NA,NA,"Cyclodomorphus praealtus","Cyclodomorphus praealtus"
8010,"S333","Cyclodomorphus_praealtus",0.81,0.482976372,26,-36.46291181,148.26391,2.13759958,"Core","CD",7,"Animalia","Cyclodomorphus","Scincidae","Squamata","Reptilia","Reptiles",-0.317749419,1.869970152,-1.099297698,4.778,4.23,3.2,0.5,-190.7409,NA,NA,NA,NA,NA,NA,NA,"Cyclodomorphus praealtus","Cyclodomorphus praealtus"
8011,"S424","Dermochelys_coriacea",0.689,0.41082805,95,4.923440772,-52.33509,-0.781848464,"Core","CD",10,"Animalia","Dermochelys","Dermochelyidae","Testudines","Reptilia","Reptiles",2.845099316,1.329485543,0.051339452,7.699,25.93,26.1,23.3,30.98983,NA,NA,NA,NA,4.261262869,3.704056095,3.176091259,"Dermochelys coriacea","Dermochelys coriacea"
8012,"S424","Dermochelys_coriacea",0.676,0.403076577,52,5.698518588,-53.97133,-0.801146044,"Core","CD",10,"Animalia","Dermochelys","Dermochelyidae","Testudines","Reptilia","Reptiles",2.296441882,0.21617964,-0.606824998,7.699,26.42,26.1,23.7,28.92515,NA,NA,NA,NA,4.261262869,3.704056095,3.176091259,"Dermochelys coriacea","Dermochelys coriacea"
8013,"S424","Dermochelys_coriacea",0.701,0.417983255,68,16.2819112,-61.57137,-0.802524442,"Core","CD",10,"Animalia","Dermochelys","Dermochelyidae","Testudines","Reptilia","Reptiles",1.904543715,0.114550055,-0.275441498,7.699,26.79,25.2,22.6,23.03458,NA,NA,NA,NA,4.261262869,3.704056095,3.176091259,"Dermochelys coriacea","Dermochelys coriacea"
8014,"S480","Emys_orbicularis",0.603,0.359549077,17,37.01498578,-6.44105,-0.809416435,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.383056714,-1.215873597,-0.708081067,6.845,17.97,17.3,13.5,112.0868,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8015,"S480","Emys_orbicularis",0.734,0.437660071,26,39.36346904,-0.34385,-0.81355163,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.387667281,-1.118863539,-0.685068324,6.845,17.36,17.2,13.7,117.4793,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8016,"S480","Emys_orbicularis",0.725,0.432293666,19,40.71247163,0.85511,-0.814930029,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.318508781,-0.841691945,-0.671260678,6.845,16.6,16.5,12.5,118.1649,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8017,"S480","Emys_orbicularis",0.615,0.366704283,15,42.84038589,-1.33866,0.090677792,"Sub_edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",-0.064168253,0.37786307,-1.002644177,6.845,11.21,10.2,5.9,116.4388,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8018,"S480","Emys_orbicularis",0.639,0.381014694,14,41.80082822,2.73428,-0.719820531,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.230908014,-0.25501207,-0.73109381,6.845,14.57,15.2,10.8,118.9627,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8019,"S480","Emys_orbicularis",0.692,0.412616851,33,43.48975661,4.52801,-0.814930029,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.087980448,-0.647671829,-0.616030095,6.845,14.99,14,9.2,119.2924,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8020,"S480","Emys_orbicularis",0.838,0.499671852,18,44.0060156,-0.86647,-0.701901351,"Sub_edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.175581214,0.419438809,-0.965823789,6.845,12.84,12.4,7.8,116.5252,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8021,"S480","Emys_orbicularis",0.759,0.452566749,10,48.38850692,21.76541,-0.681225373,"Core","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",-0.55288832,-0.213436331,0.134185327,6.845,9.61,9.7,0,109.8256,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8022,"S480","Emys_orbicularis",0.842,0.50205692,25,46.82487597,18.9336,-0.677090178,"Core","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",-0.488340386,-0.370500235,-0.086737006,6.845,10.83,11.2,2.6,113.2556,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8023,"S480","Emys_orbicularis",0.816,0.486553975,20,52.94996876,13.9564,-0.7487669,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",-0.59438342,-0.116426273,-0.436530699,6.845,8.73,8.7,-8.9,112.7589,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8024,"S480","Emys_orbicularis",0.725,0.432293666,19,43.242226,6.41372,-0.663306193,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.064927614,-0.328924496,-0.915195754,6.845,13.42,12.9,7.9,119.689,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8025,"S480","Emys_orbicularis",0.815,0.485957708,16,43.71498651,10.33868,-0.808038036,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.203244614,-0.347402602,-0.671260678,6.845,14.2,14.5,8.8,119.4249,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8026,"S480","Emys_orbicularis",0.751,0.447796612,11,42.21443343,9.13031,1.435994738,"Isle","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",-0.373076219,0.345526384,-1.232771608,6.845,8.61,7.8,2.7,119.8374,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8027,"S480","Emys_orbicularis",0.686,0.409039249,10,40.77855126,9.01948,-0.463438409,"Island","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.221686881,-0.758540467,-0.790926942,6.845,15.21,15.1,10.2,119.9338,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8028,"S480","Emys_orbicularis",0.776,0.46270329,18,39.16444668,16.96748,-0.714306937,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.396888414,-0.860170051,-0.551594415,6.845,16.42,16.9,11.7,116.6868,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8029,"S480","Emys_orbicularis",0.834,0.497286783,26,40.47240112,17.44421,-0.66606299,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.189412914,-0.906365317,-0.754106553,6.845,16.13,16.1,10.7,116.2649,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8030,"S480","Emys_orbicularis",0.766,0.456740619,18,45.10215006,11.98622,-0.814930029,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",-0.211706386,-0.028655268,-0.358287373,6.845,13.41,13.5,6.8,118.5799,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8031,"S480","Emys_orbicularis",0.712,0.424542194,12,38.0881345,21.94571,0.134786545,"Edge","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",0.134086114,-0.573759404,-0.523979123,6.845,12.68,13,7.7,112.6632,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8032,"S480","Emys_orbicularis",0.609,0.36312668,10,37.95196563,14.83319,1.236126954,"Island","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",-0.326970553,-0.259631597,-1.02565692,6.845,9.54,9.6,4.8,118.0504,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8033,"S480","Emys_orbicularis",0.759,0.452566749,21,37.95191948,14.83319,1.236126954,"Island","CD",8,"Animalia","Emys","Emydidae","Testudines","Reptilia","Reptiles",-0.326970553,-0.259631597,-1.02565692,6.845,9.54,9.6,4.8,118.0504,NA,NA,NA,NA,4.039414119,2.810560468,2.397940009,"Emys orbicularis","Emys orbicularis"
8034,"S514","Epicrates_inornatus",0.67,0.399498975,21,18.48563468,-66.82893,-0.808038036,"Endemic","CD",12,"Animalia","Epicrates","Boidae","Squamata","Reptilia","Reptiles",1.729342182,0.049876683,-0.901388108,3.959,25.44,24.9,22.9,14.66188,NA,NA,NA,NA,3.942504106,2.705042008,3.352182518,"Epicrates inornatus","Chilabothrus inornatus"
8035,"S514","Epicrates_inornatus",0.74,0.441237673,15,18.33426325,-66.4722,-0.692252561,"Endemic","CD",12,"Animalia","Epicrates","Boidae","Squamata","Reptilia","Reptiles",1.867659182,0.479492654,-0.36749247,3.959,24.67,24.1,22.2,15.25263,NA,NA,NA,NA,3.942504106,2.705042008,3.352182518,"Epicrates inornatus","Chilabothrus inornatus"
8036,"S168","Eulamprus_leuraensis",0.74,0.441237673,16,-33.59705809,150.33424,0.494548556,"Endemic","CD",7,"Animalia","Eulamprus","Scincidae","Squamata","Reptilia","Reptiles",0.281624248,0.37786307,-0.155775235,3.699,13.26,12.3,8.8,-192.2574,NA,NA,NA,NA,NA,NA,NA,"Eulamprus leuraensis","Eulamprus leuraensis"
8037,"S168","Eulamprus_leuraensis",0.68,0.405461646,22,-33.60275107,150.32506,0.546927699,"Endemic","CD",7,"Animalia","Eulamprus","Scincidae","Squamata","Reptilia","Reptiles",0.235518581,0.627317504,-0.266236401,3.699,12.23,11.3,7.9,-192.2414,NA,NA,NA,NA,NA,NA,NA,"Eulamprus leuraensis","Eulamprus leuraensis"
8038,"S168","Eulamprus_leuraensis",0.78,0.465088358,16,-33.64088689,150.31507,0.557954887,"Endemic","CD",7,"Animalia","Eulamprus","Scincidae","Squamata","Reptilia","Reptiles",0.258571414,0.67351277,-0.215608367,3.699,12.17,11.3,7.9,-192.2641,NA,NA,NA,NA,NA,NA,NA,"Eulamprus leuraensis","Eulamprus leuraensis"
8039,"S168","Eulamprus_leuraensis",0.71,0.42334966,19,-33.76981662,150.39048,0.245058426,"Endemic","CD",7,"Animalia","Eulamprus","Scincidae","Squamata","Reptilia","Reptiles",0.350782748,0.502590287,-0.045314068,3.699,13.39,12.4,8.9,-192.6166,NA,NA,NA,NA,NA,NA,NA,"Eulamprus leuraensis","Eulamprus leuraensis"
8040,"S168","Eulamprus_leuraensis",0.74,0.441237673,20,-33.71946856,150.30434,0.512467736,"Endemic","CD",7,"Animalia","Eulamprus","Scincidae","Squamata","Reptilia","Reptiles",0.300066514,0.465634074,-0.141967589,3.699,13.16,12.2,8.8,-192.3358,NA,NA,NA,NA,NA,NA,NA,"Eulamprus leuraensis","Eulamprus leuraensis"
8041,"S168","Eulamprus_leuraensis",0.56,0.333909591,14,-33.77399725,150.44336,0.085164198,"Endemic","CD",7,"Animalia","Eulamprus","Scincidae","Squamata","Reptilia","Reptiles",0.387667281,0.373243543,0.032929258,3.699,13.83,13,9.4,-192.7554,NA,NA,NA,NA,NA,NA,NA,"Eulamprus leuraensis","Eulamprus leuraensis"
8042,"S168","Eulamprus_leuraensis",0.67,0.399498975,19,-33.76670641,150.42351,0.12100256,"Endemic","CD",7,"Animalia","Eulamprus","Scincidae","Squamata","Reptilia","Reptiles",0.387667281,0.373243543,0.032929258,3.699,13.83,13,9.4,-192.6961,NA,NA,NA,NA,NA,NA,NA,"Eulamprus leuraensis","Eulamprus leuraensis"
8043,"S168","Eulamprus_leuraensis",0.78,0.465088358,19,-33.70379592,150.36814,0.418736638,"Endemic","CD",7,"Animalia","Eulamprus","Scincidae","Squamata","Reptilia","Reptiles",0.309287648,0.655034664,-0.128159943,3.699,12.6,11.7,8.2,-192.4772,NA,NA,NA,NA,NA,NA,NA,"Eulamprus leuraensis","Eulamprus leuraensis"
