"PopId","RefID","Year","TaxaClass","Family","Genus","Species","G_s","Common","Continent","Country","Location","n","FST","GlobalFST","PopsCombo","GroupedCoord","Ho","He","MNA","AR","Lat","Long","Msats","spp","spp_new"
3428,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","North","73","4.3400000000000001E-2","Population",1,NA,"0.81200000000000006","0.81799999999999995","NA","7.82",46.30278,-60.619722,"15","Salmo salar","Salmo salar"
3429,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","North Lake Creek","29","6.5799999999999997E-2","Population",1,NA,"0.80800000000000005","0.78600000000000003","NA","6.5",46.46806,-62.068333,"15","Salmo salar","Salmo salar"
3430,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Northeast Brook Trepassey","95","0.1241","Population",1,NA,"0.70599999999999996","0.70099999999999996","NA","5.35",46.7658,-53.352,"15","Salmo salar","Salmo salar"
3431,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Ouelle","39","4.1099999999999998E-2","Population",1,NA,"0.84299999999999997","0.83399999999999996","NA","7.69",47.41667,-70.033333,"15","Salmo salar","Salmo salar"
3432,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Patapedia1","47","2.7199999999999998E-2","Population",1,NA,"0.871","0.86799999999999999","NA","8.32",47.84,-67.37,"15","Salmo salar","Salmo salar"
3433,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","USA","Penobscot","100","4.53E-2","Population",1,NA,"0.82099999999999995","0.83299999999999996","NA","7.91",44.52,-68.8,"15","Salmo salar","Salmo salar"
3434,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Petit Saguenay","34","4.7500000000000001E-2","Population",1,NA,"0.87","0.85","NA","7.91",48.21667,-70.083333,"15","Salmo salar","Salmo salar"
3435,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Petite Cascapedia","67","3.2800000000000003E-2","Population",1,NA,"0.85599999999999998","0.84899999999999998","NA","7.91",48.15,-65.85,"15","Salmo salar","Salmo salar"
3436,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Phillip","27","3.0499999999999999E-2","Population",1,NA,"0.85299999999999998","0.85","NA","8.5500000000000007",45.677,-63.9,"15","Salmo salar","Salmo salar"
3437,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Pictou East","31","3.3099999999999997E-2","Population",1,NA,"0.85799999999999998","0.84899999999999998","NA","8.24",45.6239,-62.6507,"15","Salmo salar","Salmo salar"
3438,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Pinchgut Brook7","50","4.8399999999999999E-2","Population",1,NA,"0.82799999999999996","0.82699999999999996","NA","7.53",48.79138,-58.100142,"15","Salmo salar","Salmo salar"
3439,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Pinware","100","3.8199999999999998E-2","Population",1,NA,"0.85699999999999998","0.86199999999999999","NA","8.49",51.63444,-56.68603,"15","Salmo salar","Salmo salar"
3440,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Pipers Hole","70","3.6700000000000003E-2","Population",1,NA,"0.85899999999999999","0.86899999999999999","NA","8.65",47.9268,-54.2747,"15","Salmo salar","Salmo salar"
3441,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Point Wolfe","46","5.0700000000000002E-2","Population",1,NA,"0.84399999999999997","0.80800000000000005","NA","7.03",45.54944,-65.017222,"15","Salmo salar","Salmo salar"
3442,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Red Wine","41","4.9399999999999999E-2","Population",1,NA,"0.85699999999999998","0.86399999999999999","NA","8.43",53.927,-60.996,"15","Salmo salar","Salmo salar"
3443,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Restigouche","34","2.5999999999999999E-2","Population",1,NA,"0.85899999999999999","0.874","NA","8.59",47.99694,-66.753056,"15","Salmo salar","Salmo salar"
3444,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Richibouctou","20","2.8000000000000001E-2","Population",1,NA,"0.84","0.86499999999999999","NA","8.48",46.669,-64.856,"15","Salmo salar","Salmo salar"
3445,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","River Of Ponds","100","3.1800000000000002E-2","Population",1,NA,"0.85299999999999998","0.85799999999999998","NA","8.25",50.5414,-57.3864,"15","Salmo salar","Salmo salar"
3446,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Rocky River","100","4.7199999999999999E-2","Population",1,NA,"0.83199999999999996","0.84299999999999997","NA","8.1",47.2236,-53.5667,"15","Salmo salar","Salmo salar"
3447,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Roses Feeder3","50","7.7700000000000005E-2","Population",1,NA,"0.77200000000000002","0.77700000000000002","NA","7.13",51.12694,-56.623728,"15","Salmo salar","Salmo salar"
3448,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Round Hill","28","0.1343","Population",1,NA,"0.72599999999999998","0.67400000000000004","NA","4.9800000000000004",44.7725,-65.428056,"15","Salmo salar","Salmo salar"
3449,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Sainte-Anne","44","2.3099999999999999E-2","Population",1,NA,"0.879","0.876","NA","8.73",49.11667,-66.5,"15","Salmo salar","Salmo salar"
3450,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Sainte-Marguerite","36","3.8399999999999997E-2","Population",1,NA,"0.86199999999999999","0.85599999999999998","NA","7.94",48.25,-69.933333,"15","Salmo salar","Salmo salar"
3451,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Saint-Jean (Gaspesie)","35","2.8400000000000002E-2","Population",1,NA,"0.84","0.86699999999999999","NA","8.61",48.76667,-64.433333,"15","Salmo salar","Salmo salar"
3452,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Saint-Jean (North Shore)","50","2.8299999999999999E-2","Population",1,NA,"0.84","0.86899999999999999","NA","8.4",50.28,-64.33,"15","Salmo salar","Salmo salar"
3453,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Saint-Paul","53","4.6300000000000001E-2","Population",1,NA,"0.80500000000000005","0.83799999999999997","NA","7.99",51.46667,-57.7,"15","Salmo salar","Salmo salar"
3454,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Salmon (Digby)","44","6.7000000000000004E-2","Population",1,NA,"0.80300000000000005","0.79200000000000004","NA","7.27",44.05,-66.15,"15","Salmo salar","Salmo salar"
3455,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Salmon (Guysborough County)","30","4.58E-2","Population",1,NA,"0.79500000000000004","0.82499999999999996","NA","8.2799999999999994",45.35167,-61.506111,"15","Salmo salar","Salmo salar"
3456,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Salmon River (Gander)5","50","4.0800000000000003E-2","Population",1,NA,"0.84299999999999997","0.85199999999999998","NA","7.86",48.99997,-54.866806,"15","Salmo salar","Salmo salar"
3457,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Salmonier","100","4.2599999999999999E-2","Population",1,NA,"0.81100000000000005","0.86","NA","8.2899999999999991",47.1657,-53.4512,"15","Salmo salar","Salmo salar"
3458,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Sand Hill (NFLD)","100","3.6200000000000003E-2","Population",1,NA,"0.84799999999999998","0.86499999999999999","NA","8.6",53.56667,-56.35,"15","Salmo salar","Salmo salar"
3459,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Sand Hill (Quebec)","50","3.6999999999999998E-2","Population",1,NA,"0.83899999999999997","0.86","NA","8.6",53.56667,-56.35,"15","Salmo salar","Salmo salar"
3460,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Soulis Brook5","49","4.1700000000000001E-2","Population",1,NA,"0.85","0.85299999999999998","NA","8.0399999999999991",48.88952,-54.44785,"15","Salmo salar","Salmo salar"
3461,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","South West Brook","57","8.0600000000000005E-2","Population",1,NA,"0.76100000000000001","0.77900000000000003","NA","6.37",53.41667,-57.233333,"15","Salmo salar","Salmo salar"
3462,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","St. Genevieve","50","3.6700000000000003E-2","Population",1,NA,"0.84799999999999998","0.85099999999999998","NA","8.36",51.14,-56.8,"15","Salmo salar","Salmo salar"
3463,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","St. Mary's (NFLD)","100","3.73E-2","Population",1,NA,"0.88600000000000001","0.86499999999999999","NA","8.39",52.3,-55.85,"15","Salmo salar","Salmo salar"
3464,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","St. Mary's (NS)","178","4.5900000000000003E-2","Population",1,NA,"0.80100000000000005","0.82299999999999995","NA","7.9630000000000001",45.21333333,-62.02166667,"15","Salmo salar","Salmo salar"
3465,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Stewiacke","82","5.9499999999999997E-2","Population",1,NA,"0.79700000000000004","0.8","NA","6.9",45.14111,-63.378611,"15","Salmo salar","Salmo salar"
3466,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Tabusintac","50","0.03","Population",1,NA,"0.86099999999999999","0.86499999999999999","NA","8.66",47.3383,-65.1034,"15","Salmo salar","Salmo salar"
3467,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Taylors Brook4","50","3.2899999999999999E-2","Population",1,NA,"0.86699999999999999","0.86599999999999999","NA","8.23",49.54774,-57.103806,"15","Salmo salar","Salmo salar"
3468,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Terra Nova","100","3.15E-2","Population",1,NA,"0.85499999999999998","0.86899999999999999","NA","8.59",48.6688,-54.0042,"15","Salmo salar","Salmo salar"
3469,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Tobique","84","3.9300000000000002E-2","Population",1,NA,"0.85799999999999998","0.84699999999999998","NA","8.01",46.76639,-67.701111,"15","Salmo salar","Salmo salar"
3470,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Trinite","50","3.5799999999999998E-2","Population",1,NA,"0.82799999999999996","0.85","NA","7.89",49.41667,-67.3,"15","Salmo salar","Salmo salar"
3471,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Tusket","60","5.0900000000000001E-2","Population",1,NA,"0.85199999999999998","0.83199999999999996","NA","7.53",43.86278,-65.98,"15","Salmo salar","Salmo salar"
3472,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Upper Salmon","55","6.1600000000000002E-2","Population",1,NA,"0.80900000000000005","0.8","NA","6.9",45.59917,-64.948333,"15","Salmo salar","Salmo salar"
3473,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Upsalquitch 1*1","50","3.1899999999999998E-2","Population",1,NA,"0.86","0.86499999999999999","NA","8.6",47.87,-66.95,"15","Salmo salar","Salmo salar"
3474,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Upsalquitch 2*1","86","2.98E-2","Population",1,NA,"0.86299999999999999","0.86799999999999999","NA","8.2200000000000006",47.87,-66.95,"15","Salmo salar","Salmo salar"
3475,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Vieux Fort","49","4.0800000000000003E-2","Population",1,NA,"0.84599999999999997","0.85399999999999998","NA","8.06",51.31667,-58.016667,"15","Salmo salar","Salmo salar"
3476,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Watshishou","42","3.9699999999999999E-2","Population",1,NA,"0.85799999999999998","0.84299999999999997","NA","7.7",50.28333,-62.65,"15","Salmo salar","Salmo salar"
3477,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","West","37","5.21E-2","Population",1,NA,"0.80800000000000005","0.81200000000000006","NA","7.29",46.20917,-63.158333,"15","Salmo salar","Salmo salar"
3478,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Western Arm","100","3.85E-2","Population",1,NA,"0.84299999999999997","0.85299999999999998","NA","8.35",51.19,-56.76,"15","Salmo salar","Salmo salar"
3479,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","White Bear","100","3.1899999999999998E-2","Population",1,NA,"0.86499999999999999","0.85899999999999999","NA","8.3699999999999992",47.7767,-57.2711,"15","Salmo salar","Salmo salar"
3480,"R313",2014,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","York","50","3.1899999999999998E-2","Population",1,NA,"0.83899999999999997","0.86599999999999999","NA","8.3800000000000008",48.8,-64.55,"15","Salmo salar","Salmo salar"
3481,"R314",2001,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic Salmon","NAm","USA","Cove Brook","102","0.1055","Population",1,NA,"0.55000000000000004","0.56299999999999994","NA","NA",44.69105,-68.8614243,"12","Salmo salar","Salmo salar"
3482,"R314",2001,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic Salmon","NAm","USA","Ducktrap River","30","7.1400000000000005E-2","Population",1,NA,"0.63100000000000001","0.60199999999999998","NA","NA",44.35321898,-69.09731693,"12","Salmo salar","Salmo salar"
3483,"R314",2001,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic Salmon","NAm","CAN","Gander River","63","7.22E-2","Population",1,NA,"0.61399999999999999","0.63300000000000001","NA","NA",49.2132023,-54.4819244,"12","Salmo salar","Salmo salar"
3484,"R314",2001,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic Salmon","NAm","USA","Kenduskeag Stream","73","8.2000000000000003E-2","Population",1,NA,"0.66900000000000004","0.627","NA","NA",44.997757,-69.074589,"12","Salmo salar","Salmo salar"
3485,"R314",2001,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic Salmon","NAm","CAN","Miramichi River","56","6.5100000000000005E-2","Population",1,NA,"0.65700000000000003","0.65200000000000002","NA","NA",47.0153054,-65.5313368,"12","Salmo salar","Salmo salar"
3486,"R314",2001,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic Salmon","NAm","USA","Penobscot River mainstem","217","7.7799999999999994E-2","Population",1,NA,"0.60099999999999998","0.59599999999999997","NA","NA",44.60743888,-68.84228859,"12","Salmo salar","Salmo salar"
3487,"R315",2000,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Ashuapmushuan","40","0.14130000000000001","Population",1,NA,"0.61199999999999999","0.64","6.8570000000000002","NA",49.1871,-73.268,"7","Salmo salar","Salmo salar"
3488,"R315",2000,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","USA","Grand Lake","20","0.17100000000000001","Population",1,NA,"0.56499999999999995","0.57599999999999996","6.1429999999999998","NA",45.68333,-67.8,"7","Salmo salar","Salmo salar"
3489,"R315",2000,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Metabetchouane","41","0.18490000000000001","Population",1,NA,"0.48499999999999999","0.498","4.5709999999999997","NA",48.4178,-71.9645,"7","Salmo salar","Salmo salar"
3490,"R315",2000,"Anadromous","Salmonidae","Salmo","salar","Salmo_salar","Atlantic salmon","NAm","CAN","Ouasiemsca","36","0.1205","Population",1,NA,"0.64600000000000002","0.68100000000000005","6.5709999999999997","NA",50.0184,-72.9987,"7","Salmo salar","Salmo salar"
3491,"R316",2002,"Freshwater","Salmonidae","Salvelinus","alpinus","Salvelinus_alpinus","Arctic char","NAm","USA","Bald Mountain Pond","28","8.6499999999999994E-2","Population",1,NA,"0.78300000000000003","0.8","10","NA",45.25,-69.73333333,"6","Salvelinus alpinus","Salvelinus alpinus"
3492,"R316",2002,"Freshwater","Salmonidae","Salvelinus","alpinus","Salvelinus_alpinus","Arctic char","NAm","USA","Big Black Pond","10","8.4599999999999995E-2","Population",1,NA,"0.7","0.84499999999999997","5.6669999999999998","NA",46.98333333,-68.08333333,"6","Salvelinus alpinus","Salvelinus alpinus"
3493,"R316",2002,"Freshwater","Salmonidae","Salvelinus","alpinus","Salvelinus_alpinus","Arctic char","NAm","USA","Floods Pond","39","0.12540000000000001","Population",1,NA,"0.8","0.84699999999999998","11.667","NA",44.75,-68.05,"6","Salvelinus alpinus","Salvelinus alpinus"
3494,"R316",2002,"Freshwater","Salmonidae","Salvelinus","alpinus","Salvelinus_alpinus","Arctic char","NAm","USA","Gardner Lake + Debouillie Pond","38","7.22E-2","Population",2,"One Pop","0.70499999999999996","0.80800000000000005","7.5","NA",46.96666667,-68.85,"6","Salvelinus alpinus","Salvelinus alpinus"
3495,"R316",2002,"Freshwater","Salmonidae","Salvelinus","alpinus","Salvelinus_alpinus","Arctic char","NAm","USA","Penobscot Lake","24","8.6499999999999994E-2","Population",1,NA,"0.77800000000000002","0.85599999999999998","4.3330000000000002","NA",45.93333333,-70.21666667,"6","Salvelinus alpinus","Salvelinus alpinus"
3496,"R316",2002,"Freshwater","Salmonidae","Salvelinus","alpinus","Salvelinus_alpinus","Arctic char","NAm","USA","Rainbow Lake","43","8.6400000000000005E-2","Population",1,NA,"0.76100000000000001","0.84299999999999997","18.167000000000002","NA",45.81666667,-69.11666667,"6","Salvelinus alpinus","Salvelinus alpinus"
3497,"R316",2002,"Freshwater","Salmonidae","Salvelinus","alpinus","Salvelinus_alpinus","Arctic char","NAm","USA","Wadleigh Pond","30","8.8499999999999995E-2","Population",1,NA,"0.59699999999999998","0.66300000000000003","7.6669999999999998","NA",46.35,-69.71666667,"6","Salvelinus alpinus","Salvelinus alpinus"
